mr_id,title,author,state,created_at,merged_at,merge_time_hours
1346,add account filter to get claims endPoint,c82282e6,merged,2026-02-13 09:37:49.772000+00:00,2026-02-13 17:53:51.905000+00:00,8.267259166666667
1345,fix file xml,e11b7adb,merged,2026-02-12 14:51:11.091000+00:00,2026-02-12 15:48:36.905000+00:00,0.9571705555555555
1344,fix/MWBR-/update-contact-info-mail-template,a94a3fd1,merged,2026-02-12 13:16:51.787000+00:00,2026-02-13 09:12:21.776000+00:00,19.924996944444445
1343,fix failure transfer deferred,e11b7adb,merged,2026-02-12 08:40:44.459000+00:00,2026-02-13 09:17:10.064000+00:00,24.6071125
1342,Fix/osrof w khabi/general fix bmc,a94a3fd1,merged,2026-02-11 15:43:56.427000+00:00,2026-02-11 17:39:54.944000+00:00,1.9329213888888888
1341,authorise create cheque book request for other customer account,d5ec8f59,merged,2026-02-11 15:13:42.502000+00:00,2026-02-11 15:23:08.382000+00:00,0.15718888888888888
1340,add credit limit,e11b7adb,merged,2026-02-11 13:27:07.687000+00:00,2026-02-11 15:22:41.946000+00:00,1.9261830555555555
1339,Feat api get ve list,2521bef3,merged,2026-02-11 10:19:37.365000+00:00,2026-02-12 15:48:56.100000+00:00,29.4885375
1338,add token api,f7d61e48,merged,2026-02-10 14:47:22.558000+00:00,2026-02-10 14:47:30.091000+00:00,0.0020925
1337,change url,f7d61e48,merged,2026-02-10 10:34:16.653000+00:00,2026-02-10 10:34:23.926000+00:00,0.0020202777777777775
1336,removeSpecialCharacters,f7d61e48,merged,2026-02-10 10:09:41.274000+00:00,2026-02-10 10:09:51.815000+00:00,0.0029280555555555557
1335,fix currency available amount,6029dd24,merged,2026-02-10 09:27:05.809000+00:00,2026-02-12 15:49:14.009000+00:00,54.368944444444445
1334,Feat add transfer,6029dd24,merged,2026-02-09 13:45:06.908000+00:00,2026-02-12 15:55:35.131000+00:00,74.17450638888889
1333,add megara to retail,e11b7adb,merged,2026-02-09 10:41:32.378000+00:00,2026-02-09 13:44:20.204000+00:00,3.046618333333333
1332,change notification + path file vir,f7d61e48,merged,2026-02-09 10:10:09.762000+00:00,2026-02-09 10:10:56.266000+00:00,0.012917777777777778
1331,Fix/mwbr osrof w khabi/fix customer id param,a94a3fd1,merged,2026-02-06 15:05:57.882000+00:00,2026-02-10 16:02:24.976000+00:00,96.94085944444444
1330,Feat add log infra layer,6029dd24,merged,2026-02-06 14:14:30.112000+00:00,2026-02-09 10:22:15.831000+00:00,68.1293663888889
1329,add getRemainingDailyCeiling by customer,d5ec8f59,merged,2026-02-06 13:20:50.486000+00:00,2026-02-11 15:21:23.078000+00:00,122.00905333333334
1328,Feature add attribut movement list,f7d61e48,merged,2026-02-05 09:02:18.137000+00:00,2026-02-05 09:06:13.096000+00:00,0.06526638888888889
1327,E-transfer,581da307,opened,2026-02-04 17:01:34.606000+00:00,,
1326,update_application-prod.properties(batchPayment),2521bef3,merged,2026-02-04 15:46:11.264000+00:00,2026-02-05 08:34:47.395000+00:00,16.81003638888889
1325,fix customer details response,d5ec8f59,merged,2026-02-04 09:26:52.700000+00:00,2026-02-05 10:44:52.917000+00:00,25.300060277777778
1324,update ReloadCardFileValidationCommandHandler,f7d61e48,merged,2026-02-03 15:28:34.478000+00:00,2026-02-03 15:28:59.538000+00:00,0.006961111111111111
1323,add fileReference,f7d61e48,merged,2026-02-03 10:36:20.847000+00:00,2026-02-03 10:36:34.682000+00:00,0.0038430555555555557
1322,update currency type for schooling transfer,d5ec8f59,merged,2026-01-29 13:30:21.377000+00:00,2026-02-02 11:43:32.480000+00:00,94.21975083333334
1321,Fix/mwbr 1064/nullify card flex limits,a94a3fd1,merged,2026-01-29 11:11:31.782000+00:00,2026-01-29 13:59:42.629000+00:00,2.8030130555555557
1320,updateTitleData,2521bef3,merged,2026-01-29 08:48:16.952000+00:00,2026-01-29 10:40:12.799000+00:00,1.8655130555555555
1319,fix/MWBR-BATCH-RELOAD/fix-error-line-mapping,a94a3fd1,merged,2026-01-28 13:23:05.920000+00:00,2026-01-28 13:53:35.745000+00:00,0.5082847222222222
1318,change url esb staging,e11b7adb,merged,2026-01-28 10:56:01.184000+00:00,2026-01-28 13:44:10.607000+00:00,2.8026175
1317,Update story status,c82282e6,merged,2026-01-28 10:05:16.459000+00:00,2026-02-05 07:22:58.413000+00:00,189.29498722222223
1316,Feat/update saving plan,e11b7adb,merged,2026-01-28 09:48:05.405000+00:00,2026-02-03 15:35:50.730000+00:00,149.7959236111111
1315,Feat/create saving plan,d5ec8f59,closed,2026-01-28 09:38:46.450000+00:00,,
1314,Draft: Mwbr 1057 story list,c82282e6,opened,2026-01-28 08:40:01.730000+00:00,,
1313,Change url trade staging prod,6029dd24,merged,2026-01-27 15:38:15.241000+00:00,2026-01-27 16:09:30.115000+00:00,0.5207983333333334
1312,Feat/mwbr osrof w khabi/savings plan,a94a3fd1,closed,2026-01-27 14:52:47.154000+00:00,,
1311,add config,e11b7adb,merged,2026-01-27 13:10:50.268000+00:00,2026-01-27 15:17:28.683000+00:00,2.1106708333333333
1310,update batch reload and create sort status,d5ec8f59,merged,2026-01-26 15:42:28.936000+00:00,2026-01-27 15:18:21.080000+00:00,23.597817777777777
1309,Draft: Mwbr 1057 get stories,c82282e6,opened,2026-01-26 15:30:24.147000+00:00,,
1308,Draft: Mwbr 1057 update story,c82282e6,opened,2026-01-26 11:08:00.033000+00:00,,
1307,fix/MWBR-CORPO/fix-mail-reload-card-mass,a94a3fd1,merged,2026-01-23 13:12:52.432000+00:00,2026-01-27 08:04:30.156000+00:00,90.86047888888889
1306,Draft: Mwbr 1057 add story,c82282e6,opened,2026-01-23 09:22:56.494000+00:00,,
1305,Feat/add contract to bmc,e11b7adb,merged,2026-01-22 13:25:17.233000+00:00,2026-01-30 08:48:21.596000+00:00,187.3845452777778
1304,Fix filtre api get title list,6029dd24,merged,2026-01-22 09:31:33.566000+00:00,2026-01-28 10:01:32.376000+00:00,144.49966944444444
1303,get checks pagination,c82282e6,merged,2026-01-21 07:51:13.005000+00:00,2026-01-22 08:19:20.833000+00:00,24.46884111111111
1302,Fix/mwbr schooling/currency validation,a94a3fd1,merged,2026-01-20 14:25:55.453000+00:00,2026-01-22 08:19:06.593000+00:00,41.88642777777778
1301,add authorized chapter validation for create cheque book,d5ec8f59,merged,2026-01-20 11:27:03.043000+00:00,2026-02-23 08:24:27.438000+00:00,812.9567763888889
1300,Feat/div fix url esb,2521bef3,merged,2026-01-20 08:00:48.357000+00:00,2026-01-20 08:21:20.027000+00:00,0.34213055555555555
1299,add delete beneficiary + update get all beneficiaries,d5ec8f59,merged,2026-01-19 14:32:36.843000+00:00,2026-01-22 08:18:24.409000+00:00,65.76321277777778
1298,Fix/mwbr /authorized operations,a94a3fd1,merged,2026-01-19 10:45:44.895000+00:00,2026-01-22 08:18:11.678000+00:00,69.54077305555555
1297,Add cache trade,f7d61e48,merged,2026-01-16 16:17:48.631000+00:00,2026-01-16 16:25:31.967000+00:00,0.12870444444444445
1296,fix filtre scolarite,e11b7adb,merged,2026-01-16 08:40:26.856000+00:00,2026-01-22 08:17:59.672000+00:00,143.62578222222223
1295,Fix/kafka prod,e11b7adb,merged,2026-01-14 12:59:43.441000+00:00,2026-01-14 13:01:03.523000+00:00,0.022244999999999997
1294,Fix/mwbr /application prod properties loans,a94a3fd1,merged,2026-01-14 08:12:57.779000+00:00,2026-01-14 08:46:04.838000+00:00,0.5519608333333333
1293,libelle account + loan enagagement updates,e11b7adb,opened,2026-01-13 14:17:19.431000+00:00,,
1292,Draft: Remove email,e11b7adb,closed,2026-01-13 14:12:57.328000+00:00,,
1291,change url prod,f7d61e48,merged,2026-01-11 23:57:10.573000+00:00,2026-01-12 06:26:12.461000+00:00,6.483857777777778
1290,fix(batchPayment): contratCartes,a94a3fd1,merged,2026-01-09 18:49:15.976000+00:00,2026-01-27 08:04:55.889000+00:00,421.2610869444444
1289,add canal cash,f7d61e48,opened,2026-01-09 18:28:07.247000+00:00,,
1288,fixes for prod,e11b7adb,merged,2026-01-09 16:58:34.684000+00:00,2026-01-09 17:02:35.099000+00:00,0.06678194444444444
1287,add creditor rib filter for get transfer list,d5ec8f59,merged,2026-01-09 15:05:30.741000+00:00,2026-01-11 12:58:24.901000+00:00,45.88171111111111
1286,AddLog_API_CdiApisImpl &&Cx5ApisImpl,2521bef3,merged,2026-01-09 13:31:00.715000+00:00,2026-01-09 14:34:18.428000+00:00,1.0549202777777777
1285,Feat add log info uri,6029dd24,merged,2026-01-09 13:26:20.343000+00:00,2026-01-09 14:35:11.798000+00:00,1.147626388888889
1284,update profile prod,e11b7adb,merged,2026-01-09 12:58:50.237000+00:00,2026-01-09 14:35:58.929000+00:00,1.6190811111111112
1283,profile fix,e11b7adb,merged,2026-01-08 14:51:53.019000+00:00,2026-01-09 14:35:31.732000+00:00,23.727420277777778
1282,Feat change url gettitledetailapi,6029dd24,merged,2026-01-08 13:12:29.027000+00:00,2026-01-08 13:15:59.761000+00:00,0.05853722222222223
1281,engagement updates,e11b7adb,merged,2026-01-08 11:16:37.751000+00:00,2026-01-08 12:49:55.373000+00:00,1.5548950000000001
1280,Feat change url gettitledetailapi,6029dd24,merged,2026-01-08 11:01:58.265000+00:00,2026-01-08 12:49:05.849000+00:00,1.78544
1279,fixed card flex.,98b6e6fd,merged,2026-01-08 07:52:17.832000+00:00,2026-01-08 07:55:57.723000+00:00,0.061080833333333334
1278,Change url uat,f7d61e48,merged,2026-01-07 16:23:49.014000+00:00,2026-01-07 16:26:16.984000+00:00,0.04110277777777778
1277,fix condition gros mnt,e11b7adb,merged,2026-01-07 16:10:32.242000+00:00,2026-01-08 10:03:10.636000+00:00,17.877331666666667
1276,change-url,6029dd24,merged,2026-01-07 15:58:33.261000+00:00,2026-01-07 16:12:09.287000+00:00,0.22667388888888887
1275,commit_API_TradeApiImpl && Commit_API_CdiApisImpl,2521bef3,merged,2026-01-06 15:35:05.384000+00:00,2026-01-07 09:15:32.886000+00:00,17.67430611111111
1274,add source account for payment response,d5ec8f59,merged,2026-01-06 11:04:21.660000+00:00,2026-01-11 12:57:00.486000+00:00,121.87745166666667
1273,Change url uat jawher,c82282e6,merged,2026-01-05 19:17:20.888000+00:00,2026-01-06 13:41:20.517000+00:00,18.399896944444446
1272,Feat change url vr,2521bef3,merged,2026-01-05 18:50:59.257000+00:00,2026-01-05 19:05:00.946000+00:00,0.2338025
1271,Update url yassine,2521bef3,merged,2026-01-05 18:42:01.573000+00:00,2026-01-05 19:06:54.177000+00:00,0.4146122222222222
1270,Update batch uat url,d5ec8f59,opened,2026-01-05 17:22:39.006000+00:00,,
1269,Fix/mwbr mep/account urls uat,a94a3fd1,closed,2026-01-05 17:20:04.360000+00:00,,
1268,fix transfer channel validation,d5ec8f59,merged,2026-01-05 16:52:43.182000+00:00,2026-01-05 16:54:14.958000+00:00,0.025493333333333333
1267,Ffx/modif-prod,e6fda5b6,opened,2026-01-05 16:51:19.021000+00:00,,
1266,change url uat,f7d61e48,merged,2026-01-05 16:31:02.955000+00:00,2026-01-07 10:23:50.141000+00:00,41.879773888888884
1265,refactoring batch,f7d61e48,merged,2026-01-05 08:29:10.881000+00:00,2026-01-05 16:54:27.160000+00:00,8.421188611111111
1264,chnage getAccountMouvement,f7d61e48,merged,2025-12-30 16:19:56.394000+00:00,2026-01-21 07:01:07.208000+00:00,518.6863372222223
1263,feat/MWBR-1013/read-all-notifs,a94a3fd1,merged,2025-12-29 12:45:33.840000+00:00,2026-01-11 12:56:36.403000+00:00,312.1840452777778
1262,feat/MWBR-988/delete-alerte,a94a3fd1,merged,2025-12-29 12:44:42.632000+00:00,2026-01-11 12:56:11.033000+00:00,312.19122250000004
1261,pagination get account list,e11b7adb,opened,2025-12-26 13:30:23.568000+00:00,,
1260,Fix upload doc transfer received,6029dd24,merged,2025-12-25 13:26:17.582000+00:00,2025-12-26 14:25:44.066000+00:00,24.99069
1259,updates gros mnt,e11b7adb,merged,2025-12-24 16:08:36.793000+00:00,2025-12-26 07:40:07.298000+00:00,39.52514027777778
1258,fix upload doc,6029dd24,merged,2025-12-19 14:55:17.690000+00:00,2025-12-22 15:41:20.839000+00:00,72.76754138888889
1257,remove test on status,e11b7adb,merged,2025-12-19 11:59:38.507000+00:00,2025-12-22 15:14:24.655000+00:00,75.24615222222222
1256,Feat fix rejection reason vr,6029dd24,merged,2025-12-18 15:23:07.357000+00:00,2025-12-18 15:27:17.336000+00:00,0.06943861111111112
1255,fix nattit field,6029dd24,merged,2025-12-16 15:40:20.682000+00:00,2025-12-18 08:17:06.080000+00:00,40.61261055555555
1254,Fix cdi events add usage number,6029dd24,merged,2025-12-16 13:14:59.500000+00:00,2025-12-16 13:38:17.718000+00:00,0.3883938888888889
1253,fix cdi mapper adding different state and state date setting logic,c82282e6,merged,2025-12-15 15:29:00.648000+00:00,2025-12-15 15:30:51.641000+00:00,0.030831388888888887
1252,fix uploaddoc,6029dd24,merged,2025-12-15 14:12:21.953000+00:00,2025-12-15 14:23:22.988000+00:00,0.18362083333333332
1251,fix eventType,6029dd24,merged,2025-12-12 14:43:12.579000+00:00,2025-12-15 16:14:57.805000+00:00,73.52922944444445
1250,add filter cdi,2521bef3,merged,2025-12-12 14:04:42.563000+00:00,2025-12-19 09:26:38.158000+00:00,163.36544305555555
1249,fix UpdateVRCommandValidator,6029dd24,merged,2025-12-12 09:56:04.077000+00:00,2025-12-12 10:55:42.119000+00:00,0.9939005555555556
1248,add phase decision draft,f7d61e48,merged,2025-12-11 17:02:55.077000+00:00,2025-12-11 17:04:52.442000+00:00,0.03260138888888889
1247,Fi upload document for Amendment,6029dd24,merged,2025-12-11 13:28:23.036000+00:00,2025-12-11 15:18:39.246000+00:00,1.8378361111111112
1246,change event,f7d61e48,merged,2025-12-10 17:59:45.531000+00:00,2025-12-11 12:53:26.711000+00:00,18.89477222222222
1245,Update batch update status event,d5ec8f59,merged,2025-12-10 15:43:10.913000+00:00,2025-12-11 08:17:39.312000+00:00,16.574555277777776
1244,add filtre deadline,f7d61e48,merged,2025-12-10 15:19:46.401000+00:00,2025-12-10 15:19:55.289000+00:00,0.002468888888888889
1243,update topic for update batch events,d5ec8f59,merged,2025-12-09 15:17:37.929000+00:00,2025-12-09 15:25:06.594000+00:00,0.12462916666666667
1242,fix event,6029dd24,merged,2025-12-09 08:13:03.577000+00:00,2025-12-09 08:19:00.526000+00:00,0.0991525
1241,Fix mapping amendment,6029dd24,merged,2025-12-08 14:12:35.747000+00:00,2025-12-09 08:18:26.728000+00:00,18.097494722222223
1240,Fix store and push event,c82282e6,merged,2025-12-08 11:03:59.167000+00:00,2025-12-08 11:04:52.079000+00:00,0.014697777777777778
1239,Draft: Fix/update ve event,c82282e6,opened,2025-12-05 14:53:39.786000+00:00,,
1238,Draft: Fix/update ve event,c82282e6,closed,2025-12-05 14:51:45.860000+00:00,,
1237,Fix upload doc amendment,6029dd24,merged,2025-12-05 13:18:42.270000+00:00,2025-12-05 15:21:58.897000+00:00,2.054618611111111
1236,fix(editics): service & pom,a94a3fd1,merged,2025-12-04 16:06:45.091000+00:00,2025-12-05 07:46:41.332000+00:00,15.665622500000001
1235,reporting updates,e11b7adb,merged,2025-12-04 15:33:34.388000+00:00,2025-12-04 15:33:48.080000+00:00,0.0038033333333333335
1234,update-AddAttachmentCommandValidator,2521bef3,merged,2025-12-04 14:42:45.902000+00:00,2025-12-04 14:51:38.739000+00:00,0.14801027777777778
1233,fix update ve event,c82282e6,merged,2025-12-04 13:47:02.201000+00:00,2025-12-04 13:48:58.354000+00:00,0.03226472222222222
1232,update get portfolio status api,d5ec8f59,merged,2025-12-04 09:42:59.271000+00:00,2025-12-04 09:48:00.071000+00:00,0.08355555555555556
1231,Fix state date detail cdi,6029dd24,merged,2025-12-03 15:15:27.694000+00:00,2025-12-03 15:17:22.134000+00:00,0.03178888888888889
1230,update-uploadDocument,2521bef3,merged,2025-12-03 14:34:12.323000+00:00,2025-12-03 15:03:29.721000+00:00,0.4881661111111111
1229,update amendment-eligible-cdi-list (amendmentNumber),2521bef3,merged,2025-12-03 14:24:29.562000+00:00,2025-12-03 15:03:03.707000+00:00,0.6428180555555556
1228,reporting updates,e11b7adb,merged,2025-12-03 14:22:24.471000+00:00,2025-12-03 15:02:36.132000+00:00,0.6699058333333333
1227,Update VE settlementAccount and commissionAccount,2521bef3,merged,2025-12-03 14:05:32.377000+00:00,2025-12-03 15:02:20.168000+00:00,0.9466086111111112
1226,fix phase and phase date,c82282e6,merged,2025-12-02 15:22:52.533000+00:00,2025-12-02 15:33:51.612000+00:00,0.18307749999999998
1225,fix/MWBR-919/filter-accounttype-getcardslist,a94a3fd1,merged,2025-12-02 15:09:30.047000+00:00,2025-12-02 15:33:39.396000+00:00,0.40259694444444444
1224,outside siop updates,e11b7adb,merged,2025-12-02 10:49:17.291000+00:00,2025-12-02 15:33:17.283000+00:00,4.73333111111111
1223,Fix pagination api amendment,6029dd24,merged,2025-12-01 14:06:31.659000+00:00,2025-12-01 14:19:11.438000+00:00,0.2110497222222222
1222,Handle amendement unmodified data,c82282e6,merged,2025-11-28 15:12:30.253000+00:00,2025-12-01 14:18:45.357000+00:00,71.10419555555555
1221,update_filter_getAmendmentEligibleCdiList,2521bef3,merged,2025-11-28 13:35:34.024000+00:00,2025-11-28 15:37:00.970000+00:00,2.0241516666666666
1220,fix available amount,6029dd24,merged,2025-11-28 12:09:14.260000+00:00,2025-11-28 15:37:52.376000+00:00,3.4772544444444446
1219,fix/MWBR-910/fix-sorting-push,a94a3fd1,merged,2025-11-28 10:47:33.835000+00:00,2025-12-01 07:26:46.956000+00:00,68.65364472222223
1218,Fix/mwbr 918/fix rib,a94a3fd1,merged,2025-11-28 09:38:07.586000+00:00,2025-12-01 07:27:53.993000+00:00,69.8295575
1217,update api esb outside siop,e11b7adb,merged,2025-11-28 08:32:02.454000+00:00,2025-12-01 14:22:41.404000+00:00,77.84415277777778
1216,Fix update trade event,c82282e6,merged,2025-11-27 15:35:56.146000+00:00,2025-11-27 15:43:31.824000+00:00,0.12657722222222223
1215,fix/MWBR-910/fix-read-timestamp,a94a3fd1,merged,2025-11-27 09:47:02.978000+00:00,2025-11-27 14:43:37.548000+00:00,4.942936111111111
1214,Fix/mwbr 917/fix errors create & reload,a94a3fd1,merged,2025-11-27 09:45:40.423000+00:00,2025-11-27 14:42:09.433000+00:00,4.941391666666666
1213,bank code updates,e11b7adb,merged,2025-11-26 15:17:46.603000+00:00,2025-11-27 09:13:45.177000+00:00,17.932937222222222
1212,Fix amendment,c82282e6,merged,2025-11-26 13:14:12.303000+00:00,2025-11-26 13:20:23.527000+00:00,0.10311777777777778
1211,Fix amendment deadline list,6029dd24,merged,2025-11-25 11:10:13.893000+00:00,2025-11-25 14:45:53.696000+00:00,3.594389722222222
1210,Feat/fix amendment expiration location,c82282e6,closed,2025-11-24 13:19:56.900000+00:00,,
1209,Feat/mbc 412 fix mapping expiration location,c82282e6,merged,2025-11-24 11:00:12.047000+00:00,2025-11-24 14:32:31.454000+00:00,3.5387241666666664
1208,add nameInDB to NatureCateg,e11b7adb,merged,2025-11-24 08:18:03.460000+00:00,2025-11-24 09:53:44.641000+00:00,1.5947725
1207,update CdiRepository,6029dd24,merged,2025-11-21 13:43:33.541000+00:00,2025-11-21 13:45:51.825000+00:00,0.03841222222222222
1206,fix trade jpa repository,c82282e6,merged,2025-11-21 13:25:10.194000+00:00,2025-11-21 13:25:23.897000+00:00,0.0038063888888888887
1205,fix/MWBR-916/fix-batchPayment-reload-create-card,a94a3fd1,merged,2025-11-21 08:57:23.983000+00:00,2025-11-24 09:54:01.408000+00:00,72.94372916666666
1204,fix amount validation for excel transfer batch,d5ec8f59,merged,2025-11-20 11:00:22.627000+00:00,2025-11-20 13:29:51.274000+00:00,2.4912908333333337
1203,file vir updates,e11b7adb,merged,2025-11-20 08:19:29.787000+00:00,2025-11-20 13:30:02.500000+00:00,5.175753611111111
1202,fix/MWBR-910/fix-alertId-mapping,a94a3fd1,merged,2025-11-19 10:00:40.932000+00:00,2025-11-19 10:03:18.969000+00:00,0.04389916666666667
1201,file amlitude updates,e11b7adb,merged,2025-11-19 09:56:50.309000+00:00,2025-11-19 10:03:05.843000+00:00,0.10431499999999999
1200,fix direct debit auth file header validation,d5ec8f59,merged,2025-11-18 15:52:07.401000+00:00,2025-11-19 10:02:07.565000+00:00,18.16671222222222
1199,update get transfer requests api status filter,d5ec8f59,merged,2025-11-18 10:23:52.680000+00:00,2025-11-18 14:02:07.982000+00:00,3.637583888888889
1198,generate amplitude file .vir updates,e11b7adb,merged,2025-11-18 10:02:15.220000+00:00,2025-11-18 14:01:38.922000+00:00,3.989917222222222
1197,fix/MWBR-913/fix-create-card-batchPayment,a94a3fd1,merged,2025-11-18 08:00:03.381000+00:00,2025-11-18 14:01:14.179000+00:00,6.0196661111111105
1196,add contract status for get customer details v2,d5ec8f59,merged,2025-11-17 08:20:14.178000+00:00,2025-11-17 08:24:37.626000+00:00,0.07318
1195,Fix/mwbr 912/fix reload card batch payment,a94a3fd1,merged,2025-11-14 13:36:36.630000+00:00,2025-11-14 15:05:02.021000+00:00,1.473719722222222
1194,Fix/mwbr 912/fix reload card batch payment,a94a3fd1,merged,2025-11-14 10:31:09.727000+00:00,2025-11-14 10:32:25.038000+00:00,0.020919722222222225
1193,fix end to end id for ddauth batch,d5ec8f59,merged,2025-11-14 09:53:50.855000+00:00,2025-11-14 15:04:51.020000+00:00,5.183379166666667
1192,Fixing/list cx5 filtre,ddcb93f9,merged,2025-11-14 08:25:16.886000+00:00,2025-11-14 10:31:39.728000+00:00,2.1063449999999997
1191,Fix/mwbr 911/batch payment duplicate file names,a94a3fd1,merged,2025-11-13 09:18:39.232000+00:00,2025-11-14 10:31:23.568000+00:00,25.212315555555556
1190,update schooling transfer attachment name,d5ec8f59,merged,2025-11-13 09:12:47.789000+00:00,2025-11-13 10:36:57.309000+00:00,1.4026444444444446
1189,fix/MWBR-910/fix-timestamp-conversion,a94a3fd1,merged,2025-11-13 08:09:05.645000+00:00,2025-11-13 10:36:45.639000+00:00,2.461109444444445
1188,chunk size + validation transfert updates,e11b7adb,merged,2025-11-12 15:49:06.076000+00:00,2025-11-13 10:36:33.927000+00:00,18.791069722222222
1187,Feat mbc 420 correction anomalie ve type courant,f7d61e48,merged,2025-11-12 08:37:08.823000+00:00,2025-11-12 08:38:35.393000+00:00,0.02404722222222222
1186,fix mail transfer,e11b7adb,merged,2025-11-11 14:52:48.746000+00:00,2025-11-11 14:58:09.773000+00:00,0.08917416666666667
1185,Feat mbc 420 correction anomalie ve type courant,6029dd24,closed,2025-11-11 10:42:19.159000+00:00,,
1184,fix xml,e11b7adb,merged,2025-11-10 13:46:42.813000+00:00,2025-11-10 14:55:35.787000+00:00,1.1480483333333333
1183,Fix/mwbr 910/alert id notifications,a94a3fd1,merged,2025-11-10 12:43:01.891000+00:00,2025-11-10 13:43:26.999000+00:00,1.0069744444444444
1182,add smb file,f7d61e48,merged,2025-11-10 08:50:52.673000+00:00,2025-11-10 08:51:05.300000+00:00,0.0035075
1181,files updates,e11b7adb,merged,2025-11-10 08:26:59.043000+00:00,2025-11-10 08:54:13.127000+00:00,0.4539122222222222
1180,update batch payment status,d5ec8f59,merged,2025-11-07 14:44:14.097000+00:00,2025-12-01 07:42:27.708000+00:00,568.9704475
1179,update Notification – Recharge Carte Email,2521bef3,merged,2025-11-07 14:26:39.169000+00:00,2025-11-10 08:46:12.671000+00:00,66.32597277777778
1178,Feat mbc 420 correction anomalie ve type courant,6029dd24,merged,2025-11-07 13:59:05.125000+00:00,2025-11-10 14:59:43.144000+00:00,73.01056083333333
1177,add debtor account num filter for get transfer requests,d5ec8f59,merged,2025-11-07 12:58:33.696000+00:00,2025-11-07 13:14:37.840000+00:00,0.26781777777777777
1176,Fix setting fields values update vr event success,6029dd24,merged,2025-11-07 10:32:49.978000+00:00,2025-11-07 10:34:01.382000+00:00,0.019834444444444443
1175,fix batch transfer error message format,d5ec8f59,merged,2025-11-07 09:13:29.738000+00:00,2025-11-07 10:35:08.785000+00:00,1.3608463888888889
1174,Update trade event,c82282e6,merged,2025-11-07 08:22:47.408000+00:00,2025-11-27 09:13:30.158000+00:00,480.84520833333335
1173,Draft: export account statement report,998dc528,opened,2025-11-06 16:03:48.688000+00:00,,
1172,fix batch transfer checksum validation,d5ec8f59,merged,2025-11-06 13:37:14.782000+00:00,2025-11-10 08:46:51.744000+00:00,91.16026722222222
1171,fix/MWBR-ACCOUNT/fix-range-date,a94a3fd1,merged,2025-11-06 09:51:43.296000+00:00,2025-11-06 13:10:47.010000+00:00,3.3176983333333334
1170,add creation date for transfer api response,d5ec8f59,merged,2025-11-05 13:46:53.554000+00:00,2025-11-06 13:10:39.677000+00:00,23.39614527777778
1169,fix batch transfer sort,d5ec8f59,merged,2025-11-05 08:35:06.348000+00:00,2025-11-05 08:53:59.094000+00:00,0.3146516666666667
1168,Fix/sort prl,e11b7adb,merged,2025-11-05 08:33:20.648000+00:00,2025-11-05 08:53:51.607000+00:00,0.3419330555555556
